# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
6.302108011358113908e-16,1.379130469603526775e-14,1.102865975937861482e-12,1.971410642472933495e-15
7.753374312139493147e-16,1.350592477508296124e-14,1.080172304722926795e-12,1.929436788963069001e-15
6.934289618842060052e-16,1.316019694808674893e-14,1.052756981258943409e-12,1.880295257406820017e-15
8.351249139435572316e-16,1.279017041069411797e-14,1.022505880590350823e-12,1.826796243690118071e-15
8.469043372984580925e-16,1.240310046901477884e-14,9.911836109549997749e-13,1.771535982414143261e-15
7.466400376980844848e-16,1.201701801139588399e-14,9.603793394031584272e-13,1.716856327413957291e-15
5.880860449015939202e-16,1.165014972411949421e-14,9.317784888815812821e-13,1.664836350776665625e-15
6.289859592826671134e-16,1.131796881440986085e-14,9.048279053772013619e-13,1.617246134642761288e-15
7.338369300804483993e-16,1.102550357602183908e-14,8.811828203993749163e-13,1.574841541080140780e-15
5.994627078028454647e-16,1.076033748844128864e-14,8.605677798493874027e-13,1.537347179232086841e-15
8.296118325527635044e-16,1.053727386204062247e-14,8.420828971371785288e-13,1.504282738799190566e-15
7.898612099813551335e-16,1.032981217233363606e-14,8.254048429214044017e-13,1.474903119945670356e-15
7.190130462262861176e-16,1.014313751507112590e-14,8.107174242450167763e-13,1.448473471932217771e-15
9.088677056977063849e-16,9.995683462538872419e-15,7.981344167206952103e-13,1.426639534407214151e-15
7.846349833459836862e-16,9.860471474820570035e-15,7.878602924093037096e-13,1.407722973027656224e-15
8.243785556441001571e-16,9.749346866166552834e-15,7.790549425331604945e-13,1.391447151880621600e-15
9.273312779485910687e-16,9.653854785455435828e-15,7.707485368459740647e-13,1.377558418397129435e-15
9.662076619053680909e-16,9.484054722860027729e-15,7.639134269380505320e-13,1.365822410278373369e-15
9.543144489266059468e-16,9.382067786437662148e-15,7.584919833492651087e-13,1.356020838218301183e-15
7.795952643973511427e-16,9.443193114947260457e-15,7.545202732487527791e-13,1.347948680264476055e-15
9.097684599899225693e-16,9.402017793429884470e-15,7.508853448778069281e-13,1.341411735690110826e-15
