# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
5.646572977820284058e-16,2.072447714918823056e-15,2.659563431733359831e-13,1.163647591154269092e-15
5.845221141685219632e-16,2.028323682270910770e-15,2.600652944139669634e-13,1.138531121011750575e-15
5.969987049573889626e-16,1.980261213775236385e-15,2.538309672857089598e-13,1.110773620058075586e-15
6.356191858045975079e-16,1.928243816899890291e-15,2.469132090380574285e-13,1.080487732831120367e-15
6.266332437124428213e-16,1.871375107231911679e-15,2.396144815674552359e-13,1.048318625942990614e-15
6.185652168074262583e-16,1.812973531344958253e-15,2.320560768374854305e-13,1.015483910310593246e-15
6.218218683090343208e-16,1.756069288627896841e-15,2.246648295820146154e-13,9.831663021930219126e-16
6.320292811071070849e-16,1.702602374987766802e-15,2.177424281958167652e-13,9.524100844238386875e-16
6.259590316846970647e-16,1.652177920880958777e-15,2.111915689072531016e-13,9.241317078719453321e-16
6.191786360729248702e-16,1.607555822147167955e-15,2.054005964457648068e-13,8.991399835058083589e-16
5.773911072601536442e-16,1.569227898135783477e-15,2.006500778741645504e-13,8.781521271505265257e-16
6.200172701357890570e-16,1.541524851488627431e-15,1.969021675569163555e-13,8.614081247965152734e-16
6.164344146551606314e-16,1.518273559339387631e-15,1.938729332409481670e-13,8.484239650393523904e-16
6.104181540683485694e-16,1.500490129389640005e-15,1.915744325185595415e-13,8.385516890998024021e-16
6.293427050188133395e-16,1.487835122444531269e-15,1.898311715661144619e-13,8.310612453134799245e-16
6.563759461629401948e-16,1.479257477085490830e-15,1.885976066683038632e-13,8.256290922188104644e-16
5.622782062183418929e-16,1.469555306775726310e-15,1.878553663581646190e-13,8.217550795802381035e-16
5.920421767693916946e-16,1.464807159093826358e-15,1.870223751708887822e-13,8.187461440520598165e-16
5.703729399636161575e-16,1.459535774583612017e-15,1.864610724002374827e-13,8.161113009426014402e-16
6.615076774488294517e-16,1.458177231649661849e-15,1.858922440544321885e-13,8.133668110678555901e-16
6.511490061909257780e-16,1.451846465088384923e-15,1.851136168170978454e-13,8.100354978498311823e-16
6.711235244736041656e-16,1.444756729064519463e-15,1.840955696752567327e-13,8.056488366330642475e-16
7.401377354159530888e-16,1.436875110047070820e-15,1.827593439214111399e-13,7.997517320282427515e-16
7.515368774930411134e-16,1.423437433610638039e-15,1.809607357920364110e-13,7.919098437588890940e-16
7.910616575656416850e-16,1.406970023032655310e-15,1.786610015381421872e-13,7.817193738273908285e-16
8.226792788347631245e-16,1.385491571556007892e-15,1.757190705701745621e-13,7.689475457800339950e-16
7.678571138071525233e-16,1.357044343036258439e-15,1.722866011053207975e-13,7.539058030903008919e-16
7.754348421557564601e-16,1.327931285358545200e-15,1.684757983318589061e-13,7.372707689377125161e-16
7.318336380198052380e-16,1.295273162930090777e-15,1.644276910049045743e-13,7.197282268847183581e-16
7.426879980551590972e-16,1.264637235815822475e-15,1.604615772967060531e-13,7.019145214555503061e-16
7.107916756439168382e-16,1.232504660883833407e-15,1.564230558342839104e-13,6.844113582778345668e-16
7.177441259093993942e-16,1.203155296063619255e-15,1.525666116897032964e-13,6.677456586466159784e-16
7.447716736941930857e-16,1.177092847402300803e-15,1.490819988607136766e-13,6.523390799785760502e-16
7.468411829855867885e-16,1.152781650136136356e-15,1.459920407083493858e-13,6.382279987429117738e-16
7.714873787322540985e-16,1.132677842821632486e-15,1.432258452027480783e-13,6.265409800795455207e-16
8.115133273966001941e-16,1.115957792155732322e-15,1.408391706136251806e-13,6.164177708353011201e-16
7.872973269026729268e-16,1.099935310241675957e-15,1.389134855871414302e-13,6.076602014334417748e-16
7.780016617908218529e-16,1.086497018655690839e-15,1.372510750898016640e-13,6.000869549105041353e-16
7.453848740435447128e-16,1.073600194738724433e-15,1.357011374340588697e-13,5.935304052611699831e-16
7.482772200236541030e-16,1.063404677781180032e-15,1.343396837963344335e-13,5.878339781578239130e-16
7.298286947234408549e-16,1.054085802228587576e-15,1.332342457314463117e-13,5.828499638370205296e-16
7.083413768431985884e-16,1.045520297086041318e-15,1.322147062558801966e-13,5.784377279646789135e-16
6.962475541149616365e-16,1.037791715106130718e-15,1.312327148705542963e-13,5.744622790842133020e-16
7.389944570820893883e-16,1.032952948505765521e-15,1.304267123803030437e-13,5.707931613503434767e-16
7.746138543879406468e-16,1.028216422280876948e-15,1.296706683674129614e-13,5.673036490458228417e-16
7.781590685317039226e-16,1.022519153910012400e-15,1.289452126965131364e-13,5.638702251511343985e-16
7.746178690336219636e-16,1.016223887875020002e-15,1.281460966836788978e-13,5.603723301897385474e-16
7.980994387535048047e-16,1.010620627513203290e-15,1.273244837315529889e-13,5.566923698487148656e-16
7.714777597523216118e-16,1.002429634821312619e-15,1.263486715784668854e-13,5.527159782258375952e-16
7.263160284209423145e-16,9.931722168358788292e-16,1.253594253597303716e-13,5.483587605505211044e-16
7.783036049612003568e-16,9.865251596204580767e-16,1.242437367558053539e-13,5.436397732725291535e-16
7.675154186486906687e-16,9.774419067689998874e-16,1.231339676017636471e-13,5.386285501156101321e-16
7.972204397800279952e-16,9.693395628043819501e-16,1.219583950461008897e-13,5.333983299618200736e-16
7.992790280307535261e-16,9.599522522572692128e-16,1.207488736543162326e-13,5.279856204168046446e-16
7.883036958479737392e-16,9.494666807344007392e-16,1.194164582405091791e-13,5.223402990095396446e-16
7.971238662274233114e-16,9.400492097644953440e-16,1.181486424813743456e-13,5.168753774071180118e-16
7.894651935022945845e-16,9.301775893105404009e-16,1.168955000847373574e-13,5.114676453862355056e-16
7.731478381212953567e-16,9.202303675586824745e-16,1.156757183657624585e-13,5.061775916276485344e-16
7.582277788589810377e-16,9.108835242954962104e-16,1.145596439841512740e-13,5.010632332078789204e-16
7.831789923803300194e-16,9.030130852910031865e-16,1.134098397842155150e-13,4.961802876138953982e-16
7.709548691859621505e-16,8.945627268477603247e-16,1.123804026608521938e-13,4.915821087219822320e-16
7.970395183809063970e-16,8.879241643197402734e-16,1.114038199340011363e-13,4.873059298391469892e-16
8.007627460654089327e-16,8.810289540317045281e-16,1.104898288023618089e-13,4.833368938574503968e-16
7.626644695675590100e-16,8.730714263774021650e-16,1.096208015447669997e-13,4.796206529041770977e-16
7.531554481372154384e-16,8.665462239174719548e-16,1.088205051411196944e-13,4.761022690081566751e-16
7.468751216457087134e-16,8.603065652288792137e-16,1.080322353093961850e-13,4.727285387926647126e-16
6.644770762066675112e-16,8.516896486848725360e-16,1.073051336152641348e-13,4.694478118895887651e-16
5.983435229799826473e-16,8.435403941789850497e-16,1.065373616391912801e-13,4.662098663669451395e-16
5.589501739443628129e-16,8.363558738340951359e-16,1.057750005542945627e-13,4.629658383633691798e-16
5.500072734958300372e-16,8.302476391119658313e-16,1.050260499922404734e-13,4.596682034036934752e-16
5.340205497678081086e-16,8.236850119931558725e-16,1.042525487536768311e-13,4.562708069954761878e-16
5.514453499728091146e-16,8.182470305971687663e-16,1.034943429366637116e-13,4.527292770797490397e-16
6.037991095567086196e-16,8.135950656396035391e-16,1.026561305607805217e-13,4.490258501535194114e-16
6.639546303351104059e-16,8.087937877798709699e-16,1.017357161664222416e-13,4.451974830672101957e-16
6.814033300799948154e-16,8.026904528496101870e-16,1.008889729920828674e-13,4.413006159524899641e-16
7.267082349981832056e-16,7.975273804955389942e-16,1.000359792191521547e-13,4.373912290705035059e-16
7.006333696404767334e-16,7.896786207113788855e-16,9.912100265301049429e-14,4.335234160487154033e-16
6.356046671381639603e-16,7.807371716091495934e-16,9.825670965719598915e-14,4.297493980565024598e-16
6.664033032154416587e-16,7.752058506637871924e-16,9.739233807471922387e-14,4.260432995836054550e-16
6.567573097651837559e-16,7.691225491921916385e-16,9.669465758478375364e-14,4.225777366843195188e-16
