# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Sensitivity Curve
5.049573048814855975e-16,1.902579474014636545e-15,1.103445242893891481e-13,4.808819280115166240e-16
5.296898109988631421e-16,1.908456809540877466e-15,1.105790969933695285e-13,4.821206563620006105e-16
4.790381258892142995e-16,1.909881596993419059e-15,1.108379312853651797e-13,4.832735150796582078e-16
4.625484301064004534e-16,1.911788748695663141e-15,1.109311111790784392e-13,4.843361007560294111e-16
4.308966889645436559e-16,1.913424195203341000e-15,1.111137770136273396e-13,4.853414569100013125e-16
5.349099916390080695e-16,1.923882849322143159e-15,1.114044508387321655e-13,4.862778370437710520e-16
4.636819061098531654e-16,1.922742980472184938e-15,1.116008798757849694e-13,4.870175342152606204e-16
4.671252903305903256e-16,1.924854143975905656e-15,1.116786033217370995e-13,4.876482262810590017e-16
4.440957591574842592e-16,1.925367726026821568e-15,1.117815540014019658e-13,4.881658066070686869e-16
4.633898103224225949e-16,1.927185638361542664e-15,1.117651974450206704e-13,4.885798231425925601e-16
4.321546672407648045e-16,1.926634366677263350e-15,1.118535428654920314e-13,4.888637344671912532e-16
4.629126503395875392e-16,1.929533060385304377e-15,1.119532070095062303e-13,4.889851146334163136e-16
4.857662061180857876e-16,1.930920262343155696e-15,1.119587749213124340e-13,4.889763912796929894e-16
4.888757281856102030e-16,1.930647824594939570e-15,1.119353552573844472e-13,4.888340122428395931e-16
4.538175540144720211e-16,1.926931827172814814e-15,1.118176429768012655e-13,4.885114983850976469e-16
4.760848853035410992e-16,1.925566977139842399e-15,1.116097848866777688e-13,4.880374958293189144e-16
4.719831222519767667e-16,1.922231281716179368e-15,1.113831190283126103e-13,4.874371679222859256e-16
4.786997146899364664e-16,1.921297103331480703e-15,1.113931658551614305e-13,4.867112487028158098e-16
4.900456357796902418e-16,1.919653231829442349e-15,1.113164085065583361e-13,4.858602145542861251e-16
4.631575478511070638e-16,1.914624228791041836e-15,1.111391818981840730e-13,4.848711133391275411e-16
4.007136140973064141e-16,1.907385427157176091e-15,1.109304827743030535e-13,4.839715526286218673e-16
4.082088680486315960e-16,1.904000854286092339e-15,1.106799499055922675e-13,4.830928988901917230e-16
4.215054947958520102e-16,1.900805426173775578e-15,1.103985015040696357e-13,4.822647015167594413e-16
4.391524801403781372e-16,1.898121177408353642e-15,1.101514626938356086e-13,4.814279026613266881e-16
4.343334519994420377e-16,1.895353225001874071e-15,1.099904348880078887e-13,4.808498840144295627e-16
4.189535793792970538e-16,1.892903680373111665e-15,1.099056409273279288e-13,4.804341118603117532e-16
4.126675185351580824e-16,1.892811348284165447e-15,1.099919707406490135e-13,4.802123072905013673e-16
4.525010742494149813e-16,1.896079170791374599e-15,1.100875137027226340e-13,4.802604886394784660e-16
4.392588437433923271e-16,1.896766098058478187e-15,1.101818788725809649e-13,4.806046025541869733e-16
4.109253687305713905e-16,1.896968718786205335e-15,1.102556448785091698e-13,4.812496498184883756e-16
4.128321129222126144e-16,1.899913567073659622e-15,1.103519431160492284e-13,4.822821178858890935e-16
3.890754624868425220e-16,1.904879601599399684e-15,1.107354822985277072e-13,4.838888369942544423e-16
3.947045253464477494e-16,1.912000172483903171e-15,1.111030690956783242e-13,4.857641880297733106e-16
4.003435446764612385e-16,1.921934201898724781e-15,1.117016228364094313e-13,4.880880321315887127e-16
4.159204049957133179e-16,1.936191247277945698e-15,1.125468313633083943e-13,4.912531357216256718e-16
4.137512220154923752e-16,1.950053566713624355e-15,1.133422150837239395e-13,4.949751188389759172e-16
4.191780519108876445e-16,1.966291955414025256e-15,1.142804289269274594e-13,4.990611911173432277e-16
3.563004325095220564e-16,1.981068607693995410e-15,1.153571211614860698e-13,5.038810740273240703e-16
2.445625944227262823e-16,1.998171226027538722e-15,1.166940216791089290e-13,5.102832437325095619e-16
1.475906764586024824e-16,2.016830469819532282e-15,1.181404219890404392e-13,5.165566684780834567e-16
1.279339259427466629e-16,2.042386053933791341e-15,1.197025721961046629e-13,5.234902611629718836e-16
2.127250674094792792e-16,2.081350063691289398e-15,1.216745321428699725e-13,5.322809795648802640e-16
2.508842481025550540e-16,2.118467482398156822e-15,1.237744207489877842e-13,5.410155715978047026e-16
2.275385951999294029e-16,2.151918367705613407e-15,1.258165074546488550e-13,5.500246755362281590e-16
1.996395680031658366e-16,2.192493977626246469e-15,1.283310116802340219e-13,5.607684001794997089e-16
2.587173716217414042e-16,2.238855401913089752e-15,1.308163353538473851e-13,5.719227731692881562e-16
2.866374455237100388e-16,2.283307533801942813e-15,1.333585484680502674e-13,5.828179651024202210e-16
3.462812207026254961e-16,2.333979533077714591e-15,1.360079027531796331e-13,5.954386829297418475e-16
3.480011633980990328e-16,2.386866982667317617e-15,1.391989928707307906e-13,6.086672574717628115e-16
3.483656668187099129e-16,2.435494969469814427e-15,1.420482635148158032e-13,6.212202227460984954e-16
4.078834879073338964e-16,2.494830065945217418e-15,1.452944554056607691e-13,6.357165024811585922e-16
4.060660701958866140e-16,2.552686778851115855e-15,1.487413793369045351e-13,6.504695278898247703e-16
4.069326818485201069e-16,2.606764121112692870e-15,1.519159706099952944e-13,6.643796065323148114e-16
4.159464471555963282e-16,2.671174288014785771e-15,1.556876310114185606e-13,6.807496324493383025e-16
4.401749594733982751e-16,2.732566370872627688e-15,1.591887771205118829e-13,6.962760432443116308e-16
4.626867736013169951e-16,2.791417050306134874e-15,1.625555771410657715e-13,7.111412931182447066e-16
4.584137604462131575e-16,2.863459751713598601e-15,1.669120183614493978e-13,7.292932531335869184e-16
5.059111991166844908e-16,2.929305056461039391e-15,1.708128828675880925e-13,7.446692104665610080e-16
5.315130211403631066e-16,2.995210450169153796e-15,1.746601291213920171e-13,7.609869478741594130e-16
4.454756409712055996e-16,3.057290905095674491e-15,1.785424678771831666e-13,7.785884423650484611e-16
4.165294893404778978e-16,3.111870177495584928e-15,1.816847726468106220e-13,7.938046416659199639e-16
4.536702518290468682e-16,3.180362677483854171e-15,1.854690886712814563e-13,8.113399113893045549e-16
5.211419704009236299e-16,3.247639074622476239e-15,1.893448453993306383e-13,8.269428379315124026e-16
5.513530182854801675e-16,3.310616678524916043e-15,1.930391381804444419e-13,8.422630009270326101e-16
6.195793541472489737e-16,3.378232764483025889e-15,1.968017122505428286e-13,8.585085379943192629e-16
5.271112172839360052e-16,3.423097426009878450e-15,1.996645380808456541e-13,8.719103452309777227e-16
4.802028215943700081e-16,3.477608649861900400e-15,2.029104918782868685e-13,8.872018844654103188e-16
4.108878962310574194e-16,3.521823834409630110e-15,2.058015007281142979e-13,8.994430263336659222e-16
4.787499208676089982e-16,3.575400774346574223e-15,2.087752240859998454e-13,9.119200194197062580e-16
4.905545995790008243e-16,3.619582950862327324e-15,2.113698042513553657e-13,9.229529977242344931e-16
4.644115811770131082e-16,3.655559372651269105e-15,2.136009996602525173e-13,9.325086938442119610e-16
5.054613118234103643e-16,3.691541241747729818e-15,2.155122948798442709e-13,9.413922392329945749e-16
4.814441072074970221e-16,3.715576406060989693e-15,2.170215497063734042e-13,9.479073036146984693e-16
4.418376534428793662e-16,3.737154842162410831e-15,2.185054439507956856e-13,9.537481727121602951e-16
4.397208540831146297e-16,3.748942110791859512e-15,2.191482762561503935e-13,9.570691747501872165e-16
4.849799321170831263e-16,3.757236592784827413e-15,2.193366047510910356e-13,9.590978839699688652e-16
4.904390990668927250e-16,3.757446236517221145e-15,2.193385912004690793e-13,9.590163696598836209e-16
5.234708444882475403e-16,3.752023100147967439e-15,2.190085803760999212e-13,9.566710158588366515e-16
5.184367439033075180e-16,3.737790606331606901e-15,2.182263276597037069e-13,9.529302463322222229e-16
4.918461917875646200e-16,3.709842956907927754e-15,2.167384138576968271e-13,9.458840543694143310e-16
4.378097980484121526e-16,3.674303062963318134e-15,2.146965758124394916e-13,9.381834311124399791e-16
4.736158960378795841e-16,3.632018217271211528e-15,2.120898858948763865e-13,9.267194320513699742e-16
4.203554530370664354e-16,3.585071544507442561e-15,2.094815039791860515e-13,9.156074659775479190e-16
3.348551222842634760e-16,3.527213002972939300e-15,2.064190054428882611e-13,9.018803074519894498e-16
3.851991497150572118e-16,3.479229782302448300e-15,2.033547669106279090e-13,8.890316160568021238e-16
4.092092288188530993e-16,3.429695673824398939e-15,2.004635666411457670e-13,8.754515270436254059e-16
3.839963122179559979e-16,3.378626976197489267e-15,1.975820578145822683e-13,8.625506538468509821e-16
3.146547590692285656e-16,3.329934008139758822e-15,1.949684764635116942e-13,8.510700167112296554e-16
2.957593913159866951e-16,3.282525933899221971e-15,1.920906365334890647e-13,8.398415984061063077e-16
3.718952806216034116e-16,3.254304081120625926e-15,1.901151095214245048e-13,8.315987893541715722e-16
3.122268699141394607e-16,3.222792107320162264e-15,1.884495695106975089e-13,8.245165254692286359e-16
2.615563589750272758e-16,3.204516767503707690e-15,1.875804893160121260e-13,8.204851228100630974e-16
2.281524285494456006e-16,3.198818886344617736e-15,1.874636502119770505e-13,8.191025186343021866e-16
3.034859951320744044e-16,3.211396543707712432e-15,1.879098984700765182e-13,8.212832626983658884e-16
3.603293500448692728e-16,3.235031584700662136e-15,1.890414699271885632e-13,8.267362903782820528e-16
2.873026582606455882e-16,3.265189325095494606e-15,1.911142332940735317e-13,8.354503938124507902e-16
2.891310202074571951e-16,3.314248525213356537e-15,1.940001109158402471e-13,8.480219764361241985e-16
2.933349562924780109e-16,3.368889660869335232e-15,1.971929671065132799e-13,8.620469818978064880e-16
3.541526114540064502e-16,3.434340030170218142e-15,2.007491723108763507e-13,8.782838796798971426e-16
2.706051324580469098e-16,3.505893816627972213e-15,2.052691931898475738e-13,8.979269508544873638e-16
2.777000113584530450e-16,3.581411459593207786e-15,2.096939078066645974e-13,9.172100021431644573e-16
3.482902589012529735e-16,3.663366229375095249e-15,2.142298490949437469e-13,9.373580553820045776e-16
2.740788514663737668e-16,3.741114891719775613e-15,2.190169784532994297e-13,9.587341271908777024e-16
3.272489128119863443e-16,3.827282949946689177e-15,2.239285816164726920e-13,9.799353623791364030e-16
3.508373810014541621e-16,3.905230879004723773e-15,2.284190666456463296e-13,9.996814779299329757e-16
3.059881929770662932e-16,3.977260999255975663e-15,2.328233788956211211e-13,1.018875659299331470e-15
3.133606064268928057e-16,4.049973279865881042e-15,2.370632707833719793e-13,1.037514472648293972e-15
3.230956147704706792e-16,4.124054809348619753e-15,2.413811379139377865e-13,1.056464309207926287e-15
2.962137258435590463e-16,4.190130783209456107e-15,2.453542329994333062e-13,1.073912532810337159e-15
2.798550618519517300e-16,4.254781476607472730e-15,2.492204296687439098e-13,1.090780701020108596e-15
3.057658694687239635e-16,4.319467006495378640e-15,2.528981257786511426e-13,1.107174268945813246e-15
3.352795880817211898e-16,4.382028043794860636e-15,2.564034886647242144e-13,1.123124805815192805e-15
2.973683002571965105e-16,4.441542436430075786e-15,2.601185241559023858e-13,1.138670461838621322e-15
2.516438096559468823e-16,4.497924858030805414e-15,2.636055974246044235e-13,1.153855683198578700e-15
2.173919879333179479e-16,4.553216803780705073e-15,2.669542425942800145e-13,1.168730851670804051e-15
1.921698651405028566e-16,4.607825067750685278e-15,2.702135935390962283e-13,1.183351867464326970e-15
1.889815819172651482e-16,4.664592540671520872e-15,2.736207245430128158e-13,1.197779692554485406e-15
