# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Sensitivity Curve
nan,nan,nan,nan
4.498000152717568916e-16,2.112999026241213073e-15,1.228048326053760039e-13,5.363269487614820057e-16
4.603979873711678856e-16,2.124990177760772774e-15,1.234224830085048866e-13,5.394684982695957802e-16
4.361703873585045584e-16,2.137764521496050870e-15,1.242805103393423121e-13,5.430332879977340268e-16
4.434946650875401732e-16,2.153174621579575433e-15,1.251204590223332206e-13,5.470551918184516270e-16
4.502071196678625392e-16,2.171214898596059847e-15,1.261657296916897125e-13,5.515578095976913246e-16
4.590045454309417298e-16,2.191982818206357157e-15,1.274116287651084362e-13,5.565321091758261384e-16
4.763228628650535629e-16,2.215025923586947743e-15,1.287603796429195045e-13,5.619602045264658565e-16
4.907413180359176083e-16,2.238100554848307294e-15,1.300333754295341386e-13,5.678242058335809933e-16
4.461541374796612988e-16,2.259619225832844600e-15,1.314417380162919047e-13,5.741060263078058538e-16
5.126326341588956261e-16,2.289915453907773930e-15,1.330119410943921206e-13,5.807871957744537698e-16
3.893089761464226581e-16,2.309532668586062864e-15,1.345692860377638100e-13,5.878486808467250537e-16
3.218132466772025985e-16,2.333018051289970743e-15,1.361127170585563720e-13,5.952707114850724417e-16
1.788239123327444540e-16,2.355547189167755985e-15,1.379769602792846301e-13,6.031302022506559220e-16
1.678181514829012190e-16,2.385824254188564466e-15,1.397598656044842148e-13,6.112532439014735511e-16
1.448073059809483112e-16,2.417129664979961310e-15,1.416917993124528206e-13,6.196362879485526460e-16
2.447774132692186415e-16,2.456180455617720612e-15,1.435968239060486153e-13,6.282887829637931399e-16
2.900822095841933088e-16,2.494474734370640478e-15,1.457485194608049621e-13,6.371848127168484491e-16
3.034022575760470763e-16,2.531154492041725555e-15,1.478850202618162468e-13,6.462968259154029211e-16
2.572117150066597406e-16,2.563941872692685256e-15,1.499463399461156099e-13,6.555955212345460780e-16
2.286493213190764097e-16,2.599961194142220193e-15,1.522237443680939732e-13,6.650497447347744874e-16
2.806552692063478717e-16,2.638936990497401642e-15,1.542494643324277219e-13,6.746264012234312990e-16
3.312363336249245788e-16,2.680905870709923111e-15,1.566221818476710769e-13,6.842903812514163531e-16
3.410117545103759004e-16,2.718667785395179144e-15,1.587740543624733855e-13,6.940045055549233299e-16
4.050508078274063623e-16,2.758003089242104335e-15,1.607192390498320407e-13,7.037294888468288225e-16
4.290911298844066147e-16,2.798714249064785771e-15,1.631282450500135939e-13,7.134239249302583335e-16
3.879315631407847510e-16,2.833605257264078105e-15,1.653260594605872536e-13,7.230442951434807101e-16
4.180800531765793466e-16,2.872420735068912234e-15,1.675086130093306985e-13,7.325450021470202969e-16
4.751236940248876967e-16,2.911419812170857963e-15,1.695596746944347921e-13,7.418784310250119628e-16
4.654542617531550314e-16,2.946545812456427357e-15,1.716779315839913872e-13,7.509950395909784617e-16
4.848019852359436094e-16,2.982777635171858827e-15,1.737781728288288079e-13,7.598434796572783955e-16
4.678565727273468528e-16,3.014570791005366788e-15,1.756889805825410512e-13,7.683707508452481531e-16
4.707490677856409897e-16,3.046706692113821786e-15,1.775860130639738004e-13,7.765223882757486646e-16
4.830147530478034184e-16,3.077294289473333161e-15,1.793316771535150574e-13,7.842426851846032229e-16
5.060658718191642389e-16,3.106461513970210441e-15,1.809472424978613816e-13,7.914749511535471766e-16
5.192246244676118165e-16,3.133002269860139511e-15,1.824484398220757911e-13,7.981618062331136503e-16
5.067684294218811514e-16,3.156498801163844491e-15,1.839093119475212806e-13,8.042455107611604715e-16
5.192470431287304705e-16,3.181107251913486489e-15,1.854796755907360756e-13,8.096683301507521131e-16
5.568986136862415895e-16,3.203836872148923551e-15,1.868159946409670120e-13,8.143729333382100934e-16
5.803164813517673693e-16,3.221288606123728596e-15,1.878097804866956228e-13,8.183028229516504678e-16
5.117622825080805393e-16,3.229113037847844638e-15,1.885041767182400928e-13,8.214027945893798392e-16
4.757813618979157818e-16,3.233790875188713155e-15,1.887980665447076428e-13,8.236198525021628468e-16
4.388878919088825652e-16,3.234606396640275103e-15,1.888389171811731963e-13,8.249832508536230854e-16
4.320784865818575999e-16,3.235305353994386699e-15,1.887912648785729148e-13,8.257479712433373082e-16
4.836450729944503039e-16,3.240873590709814960e-15,1.889540587389840262e-13,8.263139729091080827e-16
5.219917979081268524e-16,3.248371982007813515e-15,1.893893849843222336e-13,8.270994088245533485e-16
5.347836563912332359e-16,3.255978075908726799e-15,1.898688942282380964e-13,8.285243771698216782e-16
5.826135560665355712e-16,3.269226530801083820e-15,1.905229007613066506e-13,8.310131053346251336e-16
5.939082950763906594e-16,3.284966881359068875e-15,1.913846800961423069e-13,8.349982965043821725e-16
5.231397831714176567e-16,3.302480063316574340e-15,1.925858695982452722e-13,8.409277236800507718e-16
4.905558206356752513e-16,3.331478302847833386e-15,1.943177365912767976e-13,8.492732349404145771e-16
4.402162363103339748e-16,3.371858847190258635e-15,1.968460254860574589e-13,8.605424484569134524e-16
3.948897603762665232e-16,3.427077806882601628e-15,2.002888879841712811e-13,8.752935724571906066e-16
4.493997847571904917e-16,3.503747904352333926e-15,2.046187400606657413e-13,8.941293272923058600e-16
4.859960182291253360e-16,3.597317670971555838e-15,2.100549280717102279e-13,9.173803428605489426e-16
5.012058532725043384e-16,3.705104783367132988e-15,2.163652614468982651e-13,9.447830202050884422e-16
5.012592737950009813e-16,3.825877401020050234e-15,2.234961516864572423e-13,9.757387054470677797e-16
5.149588871428679688e-16,3.958463306284488240e-15,2.312624246299937437e-13,1.009569433227965239e-15
5.634158262786884597e-16,4.100002970963138246e-15,2.393575071076584884e-13,1.045497013596629144e-15
5.477900682572704384e-16,4.242418825910840330e-15,2.477347597168118061e-13,1.082620888908723021e-15
5.518656078235211600e-16,4.389853736079416764e-15,2.565320912890883169e-13,1.119902909934010980e-15
5.350714960070647249e-16,4.530272958190520727e-15,2.648806411564515725e-13,1.156161715637457122e-15
5.580134252580684929e-16,4.663258903948371271e-15,2.725780925624612090e-13,1.190216791948936311e-15
5.692846960874085647e-16,4.783851449877290672e-15,2.795671348852243293e-13,1.221357235439500340e-15
6.312602868688135300e-16,4.894976917414803691e-15,2.857615604918817678e-13,1.249513193877907762e-15
6.561182790730116350e-16,4.993413755716899568e-15,2.913947247618782939e-13,1.274745150017108364e-15
6.736452885845011938e-16,5.084063883531853448e-15,2.968130373510789756e-13,1.297158930294697485e-15
7.205124267491587430e-16,5.164619674621929688e-15,3.014508689677469553e-13,1.316901387381528384e-15
7.303557580719049022e-16,5.234562246678165096e-15,3.056666741338337030e-13,1.334155767551342363e-15
7.266098467617340847e-16,5.291360705061087742e-15,3.089522038699853157e-13,1.349136964167174715e-15
7.123385541030436724e-16,5.342780017523269041e-15,3.121429254406071570e-13,1.362086840632393489e-15
6.683878385631551341e-16,5.380675671698802187e-15,3.143521256574831602e-13,1.373269784469138191e-15
6.402758318652108121e-16,5.415601271287045155e-15,3.164401881332692820e-13,1.382968630593662715e-15
7.094674230443723410e-16,5.453516911107152948e-15,3.184670056334065695e-13,1.391481068011329864e-15
7.022714741232173927e-16,5.482103329738869558e-15,3.201340870615274374e-13,1.399116621482528349e-15
5.957114376516146367e-16,5.503084130718380445e-15,3.217351545695895338e-13,1.406194279395554754e-15
4.893200922393170825e-16,5.524888022763787682e-15,3.234910005240638411e-13,1.413040822058066938e-15
6.152308588537335164e-16,5.557067846093667081e-15,3.247966503617267020e-13,1.419989891592960676e-15
6.179202093380033626e-16,5.586051900309383136e-15,3.264977349605984625e-13,1.427381836121896876e-15
6.720451581701019672e-16,5.622632284999036800e-15,3.285478824099153642e-13,1.435564357326222625e-15
6.700214213505037682e-16,5.662276487605860815e-15,3.310990879103848816e-13,1.444893920750190530e-15
6.475701668585881026e-16,5.701792136208954891e-15,3.334258152550240656e-13,1.455721104541466429e-15
5.966330292739806819e-16,5.747985004580783398e-15,3.363500556263844344e-13,1.468277632382345439e-15
4.971171231333092743e-16,5.797266798100679531e-15,3.395843427395700398e-13,1.482576957036048299e-15
5.146550199836656235e-16,5.856659440374866009e-15,3.427815253686648684e-13,1.498605289602436359e-15
5.970773931079533145e-16,5.929022023339710368e-15,3.466519970957471453e-13,1.516352333560831600e-15
7.304634214587213705e-16,6.012761060096423369e-15,3.511116927736267048e-13,1.535810845340854617e-15
6.698396966208305048e-16,6.090082529540242484e-15,3.557999550931059562e-13,1.556976209311191902e-15
4.764366823351319292e-16,6.168554218424511109e-15,3.611708906517357699e-13,1.579846022999224067e-15
5.511129868554046461e-16,6.267970895748625650e-15,3.667225928946769797e-13,1.604419688743069072e-15
3.927137200747882995e-16,6.364433813402086569e-15,3.731895050500142410e-13,1.630698008334150017e-15
5.202276416306550730e-16,6.481173069757968599e-15,3.796191217790848638e-13,1.658682777537079281e-15
6.522084864190456720e-16,6.603386369476490668e-15,3.862719733435254436e-13,1.688376377684408953e-15
5.988780507566264087e-16,6.722756806817742395e-15,3.935172463369571792e-13,1.719781361842079023e-15
8.459551132314398548e-16,6.863351768351977535e-15,4.007346493946440027e-13,1.752900033333432670e-15
6.752953801035205320e-16,6.988179679448516755e-15,4.086633712710730570e-13,1.787734014700775226e-15
5.755464276828220712e-16,7.128857116756506254e-15,4.175680901227832943e-13,1.824283805479280567e-15
6.394658283127126842e-16,7.280033848185028455e-15,4.261543394453579387e-13,1.862548327462669690e-15
6.471225333672305772e-16,7.434121818162601609e-15,4.350887021454758069e-13,1.902524456457770368e-15
6.407068898130275212e-16,7.597554176222765766e-15,4.448348027688497534e-13,1.944206539859781477e-15
7.591689757781029678e-16,7.770794932522938200e-15,4.544588292395472612e-13,1.987585899735064583e-15
8.512303241218293610e-16,7.949141089432058240e-15,4.644829007210936023e-13,2.032650321476099513e-15
6.274113785799354148e-16,8.119466990427099477e-15,4.754064536554005509e-13,2.079470148563132280e-15
6.301304660146876836e-16,8.307740559466081067e-15,4.864353962080524749e-13,2.128032709566155586e-15
6.507675418106016070e-16,8.504668675834511937e-15,4.980184346602404280e-13,2.178044259949143922e-15
7.079421489185826615e-16,8.707014040188291156e-15,5.096300231461652957e-13,2.229644530326723360e-15
9.443797011412318868e-16,8.927432407213132266e-15,5.217294336127603518e-13,2.282795396611768237e-15
6.727968935413047512e-16,9.121253993081686437e-15,5.339640598224713894e-13,2.337451882213928472e-15
6.860934374753165860e-16,9.340249697130667080e-15,5.468117279448931927e-13,2.393561586557632578e-15
7.815649464292802962e-16,9.569935855788449331e-15,5.599984541854948737e-13,2.451064116705723252e-15
9.099428076039815684e-16,9.808526283079110219e-15,5.737221128869158627e-13,2.509890526756929462e-15
9.017982511250248096e-16,1.003887971503354196e-14,5.871416664697601317e-13,2.569962770299443660e-15
8.991949595342303096e-16,1.027715987421112880e-14,6.012003201484809858e-13,2.631193171820093689e-15
7.434261600420067781e-16,1.051049209528043980e-14,6.155124794870882712e-13,2.693483923581475271e-15
8.714902059141695369e-16,1.076382733950748268e-14,6.299494599402582413e-13,2.756726615079698566e-15
8.199913401870891058e-16,1.100879801880537162e-14,6.444847687732399408e-13,2.820801802767614036e-15
8.739653469598771238e-16,1.126532419821643109e-14,6.594861990938093789e-13,2.885578628268084373e-15
9.090384127952567980e-16,1.151790421914390733e-14,6.740105897927505943e-13,2.950914493784531835e-15
8.840023494198435262e-16,1.177200609801546269e-14,6.890513907079639054e-13,3.016654803838291229e-15
7.617377129325029962e-16,1.202447993287261028e-14,7.045363734121432808e-13,3.082632782799003578e-15
7.988897824058106888e-16,1.228262251125691292e-14,7.195483696571919252e-13,3.148669377914365814e-15
8.595644653165744106e-16,1.253783619458702986e-14,7.340795008184677031e-13,3.214573257668757755e-15
8.850786147092082491e-16,1.279675735089775978e-14,7.493657210083109320e-13,3.280140915289998208e-15
9.992365568868802166e-16,1.305441752534116112e-14,7.640027611106067327e-13,3.345156887061406231e-15
9.868204779093667868e-16,1.329793139253796360e-14,7.780655719475616768e-13,3.409394094766302344e-15
1.129269920442670206e-15,1.355833164716082971e-14,7.932296526908142347e-13,3.472614321075100514e-15
8.010479027525875952e-16,1.377924408868199121e-14,8.073821702507485537e-13,3.534568825969704091e-15
8.492898427244462808e-16,1.401959095974154325e-14,8.215036798625094224e-13,3.594999111370444273e-15
7.558681654891929890e-16,1.423910011798076434e-14,8.345879899657357718e-13,3.653637839976007918e-15
7.495853587422257420e-16,1.445599588994602196e-14,8.472157919106905948e-13,3.710209912944267933e-15
6.614903647135005695e-16,1.466521242384939458e-14,8.600667913793342479e-13,3.764433709421411979e-15
6.406656208840750510e-16,1.486015017168829078e-14,8.713485319642034911e-13,3.816022489073928945e-15
6.131640682024572123e-16,1.504814418154542510e-14,8.825315335425828192e-13,3.864685956697859045e-15
6.229237234441510274e-16,1.522820139492749241e-14,8.932712343380611099e-13,3.910131985684368324e-15
6.174656885597617951e-16,1.538997172593825141e-14,9.027551887626171214e-13,3.952068494623957716e-15
6.669580186177465388e-16,1.553969012864642183e-14,9.113063515697032422e-13,3.990205468664724960e-15
