# ADU, ADU Uncertainty, Sky ADU
1.793689971054480736e+02,1.253051111066256063e+01,1.125473666272626133e+03
1.748992291571817077e+02,1.245399414269066796e+01,1.126659453596287221e+03
1.758456208656726005e+02,1.246511815929606648e+01,1.123874147036903878e+03
1.764913572270711200e+02,1.248218675301826508e+01,1.126672415682318615e+03
1.724214401414619147e+02,1.240364815541381915e+01,1.123526013797768883e+03
1.759950344693008049e+02,1.246955561161632531e+01,1.124774311837921232e+03
1.851046372605877934e+02,1.263216128033118224e+01,1.126122441769466832e+03
1.856305426635779838e+02,1.263386051475657545e+01,1.122396138117821238e+03
1.942992927215431394e+02,1.279146928100333902e+01,1.126262851556937903e+03
1.992310683175565202e+02,1.287696806930845916e+01,1.126825418212644308e+03
2.037857291004516469e+02,1.294992951681133597e+01,1.124581397844626508e+03
2.092499664077147372e+02,1.304633496275631011e+01,1.126739881072753860e+03
2.019690030342691500e+02,1.292002359926608257e+01,1.125040826725820352e+03
2.007416945132862054e+02,1.290573754874674961e+01,1.128381384533476421e+03
1.962991860468189884e+02,1.282439815173273168e+01,1.125568505737116539e+03
2.088664303875908672e+02,1.304168450128000956e+01,1.127663017686577859e+03
2.229965879352012621e+02,1.327382098455882442e+01,1.126092047196396834e+03
2.288165933929266203e+02,1.337073062738392082e+01,1.126855219654948769e+03
2.311236149031649916e+02,1.340841905192627159e+01,1.126872115452394155e+03
2.337378543018683672e+02,1.345047441745554728e+01,1.126634499507207011e+03
2.368744957750714377e+02,1.349751847166913521e+01,1.124642591215638049e+03
2.403917208025819434e+02,1.355770989351476530e+01,1.126495330909239783e+03
2.413040835016145707e+02,1.356972948964427594e+01,1.125070933196589294e+03
2.461165757758752477e+02,1.364624748863059445e+01,1.124744337151300670e+03
2.495174204699086431e+02,1.370443469403567072e+01,1.126895437089385496e+03
2.529227752014364512e+02,1.375553487865055402e+01,1.125346919662702248e+03
2.571560719575506937e+02,1.382280401230402944e+01,1.125559664365172011e+03
2.608432304153367340e+02,1.388320259964219083e+01,1.126871545938468216e+03
2.602138633194205113e+02,1.387249026124478668e+01,1.126440276698693197e+03
2.671365576771237329e+02,1.397913691932874691e+01,1.125649725876873845e+03
2.655942747774945474e+02,1.395739049242491170e+01,1.126884862574713452e+03
2.650466224574357739e+02,1.395027638754879540e+01,1.127676825663772888e+03
2.709511577085471572e+02,1.403933312272107514e+01,1.126222100083642545e+03
2.695021721917202626e+02,1.402253207801733481e+01,1.129296966057303962e+03
2.813665140107915477e+02,1.419897292776054520e+01,1.125907552005450270e+03
2.892353227934933102e+02,1.432098840062507250e+01,1.127182638532317469e+03
2.890631327307978040e+02,1.431557185289840106e+01,1.125632067864479723e+03
2.900235148471076627e+02,1.433288146769941385e+01,1.127162959229337048e+03
2.951703744244297241e+02,1.441321280118627968e+01,1.128665863257632736e+03
3.058475966219622251e+02,1.456970029794230825e+01,1.126949276949306295e+03
3.073225855077158712e+02,1.459460817627085305e+01,1.128665554165936783e+03
3.070803271736515399e+02,1.458961458936544986e+01,1.127887403187700329e+03
3.110056677742206261e+02,1.464481524324994233e+01,1.126206848343953652e+03
3.144945527594256873e+02,1.469617696607029877e+01,1.126197465568091047e+03
3.238842776920263873e+02,1.483257806897872300e+01,1.125591589819563978e+03
3.307591626191492651e+02,1.493232302411047918e+01,1.125594306392649742e+03
3.384930112642040285e+02,1.504821335451355147e+01,1.128209161698185653e+03
3.421370815212834486e+02,1.509708103448698679e+01,1.126327199683217486e+03
3.499566370508792943e+02,1.520996564736690004e+01,1.127254124772361820e+03
3.528986277389315660e+02,1.525174195693150381e+01,1.127345965126494320e+03
3.547192454616196073e+02,1.527841571972022727e+01,1.127950228256194805e+03
3.604178338862075179e+02,1.535590489898703126e+01,1.126388973542643953e+03
3.559549833177914593e+02,1.529269534193661606e+01,1.126115918449535457e+03
3.493045557804298369e+02,1.519796571080054903e+01,1.125665657450164190e+03
3.409993004908643002e+02,1.508169547115546649e+01,1.126775153410248322e+03
3.345125632672891811e+02,1.498846028999649604e+01,1.126733112891181463e+03
3.614498151183374830e+02,1.537436687542465030e+01,1.128757955084281321e+03
3.819049204256486973e+02,1.565789585030704245e+01,1.128712528240104575e+03
3.908363205850490658e+02,1.577858892740111507e+01,1.127886236802734857e+03
3.986870636324718475e+02,1.588612367772472034e+01,1.128511190631857744e+03
4.035708370979360211e+02,1.595134735564520589e+01,1.128168751947390774e+03
4.030713197366460463e+02,1.594528601632250009e+01,1.128573958094668342e+03
4.002521581619209883e+02,1.590459593352428413e+01,1.126917392910645276e+03
3.968272901138028601e+02,1.585893529484546605e+01,1.127324371064355773e+03
4.111719692353462960e+02,1.605285090266529835e+01,1.127936043653592833e+03
4.153244138680100832e+02,1.611056723522693090e+01,1.129365402000652693e+03
4.163469648115507198e+02,1.611974865244032173e+01,1.126675534682923853e+03
4.211019260333226839e+02,1.618404956215332291e+01,1.127396186414547856e+03
4.221725929012437177e+02,1.620343351688959643e+01,1.130584461178836591e+03
4.108228809494323741e+02,1.605092449586001635e+01,1.129564701431627100e+03
4.243807261851662247e+02,1.622777135043382657e+01,1.127620567946725487e+03
4.306521427992456097e+02,1.631162016492415390e+01,1.128404266220674799e+03
4.310143824277370186e+02,1.631569339929480478e+01,1.128039700036372324e+03
4.382234607404950566e+02,1.641062516869083510e+01,1.128383435044988801e+03
4.506052289075786348e+02,1.657281240302507541e+01,1.129342682793568201e+03
4.480373699060694435e+02,1.653827665918225875e+01,1.128476672942398636e+03
4.508833377026496123e+02,1.657679268644979587e+01,1.129616252963625357e+03
4.512015898406554584e+02,1.658191605754129583e+01,1.130252371596565808e+03
4.474515876722485928e+02,1.652856686565432298e+01,1.127184682350628236e+03
4.529392323231211321e+02,1.660429903468761736e+01,1.130219120190055719e+03
4.505687127197056157e+02,1.656834871096068085e+01,1.126885840495195680e+03
4.509302939137885460e+02,1.657578972961308850e+01,1.128640224452417442e+03
4.611201063354488383e+02,1.670680539519132424e+01,1.128649976583102443e+03
4.663897871992849105e+02,1.677205008629579197e+01,1.127406897010677312e+03
4.719230460440193156e+02,1.684267706012058596e+01,1.127601159931388793e+03
4.712812642636609439e+02,1.683600568920731178e+01,1.128571796663974737e+03
4.882556561102001638e+02,1.705110941360002030e+01,1.129352020610548379e+03
4.947000458784016246e+02,1.712811701506711159e+01,1.127168334190166661e+03
